"product_full","prix","marque","available","Source","Categorie_Produit","id_elec","Quantity_Acheté","prix_acheté","categorie"
"Smartphone VIVO Y19S / 4 Go / 128 Go / Silver","429.000","Vivo","En stock","tunisianet","electronique","1818","5","429.000","smartphones"
"Smartphone Samsung Galaxy A05 / 4 Go / 128Go / Vert","429.000","Samsung","En stock","tunisianet","electronique","1819","3","429.000","smartphones"
"Smartphone XIAOMI Redmi 14C / 4GO /128GO / Noir","429.000","Xiaomi","En stock","tunisianet","electronique","1820","3","429.308","smartphones"
"Smartphone Realme C61 / 6 Go / 128 Go / Gold","439.000","realme","En stock","tunisianet","electronique","1821","3","439.000","smartphones"
"Smartphone Realme C61 / 6 Go / 128 Go / Vert","439.000","realme","En stock","tunisianet","electronique","1822","1","439.369","smartphones"
"Smartphone Tecno SPARK 30C 4G / 6 Go / 128 Go / Noir Avec Buds Tecno Gratuit","449.000","TECNO","En stock","tunisianet","electronique","1823","1","449.000","smartphones"
"Smartphone Vivo Y17S / 6 Go / 128 Go / Purple Avec Abonnement Offert","449.000","Vivo","En stock","tunisianet","electronique","1824","2","449.000","smartphones"
"Smartphone Oppo A18 / 4G / Double SIM / 4 Go / 128 Go / Noir + Abonnement Offert","449.000","Oppo","En stock","tunisianet","electronique","1825","2","449.000","smartphones"
"SMARTPHONE HONOR X6A / 4 Go / 128 Go / BLEU + Un Abonnement Offert","449.000","Honor","En stock","tunisianet","electronique","1826","4","449.482","smartphones"
"Smartphone Tecno SPARK 30C 4G / 6 Go / 128 Go / Blanc Avec Buds Tecno Gratuit","449.000","TECNO","En stock","tunisianet","electronique","1827","2","449.000","smartphones"
"Smartphone Tecno Spark 20C / 8 Go / 128 Go / Vert","459.000","TECNO","En stock","tunisianet","electronique","1828","4","459.395","smartphones"
"Smartphone XIAOMI Redmi 14C / 6GO /128GO / BLEU","459.000","Xiaomi","En stock","tunisianet","electronique","1829","2","459.000","smartphones"
"Smartphone XIAOMI Redmi 14C / 6GO /128GO / VERT","459.000","Xiaomi","En stock","tunisianet","electronique","1830","5","459.613","smartphones"
"Smartphone XIAOMI Redmi 14C / 6GO /128GO / BLACK","459.000","Xiaomi","En stock","tunisianet","electronique","1831","2","459.368","smartphones"
"Smartphone XIAOMI Redmi 14C / 6GO /128GO / Purple","459.000","Xiaomi","En stock","tunisianet","electronique","1832","1","459.576","smartphones"
"SMARTPHONE ITEL P65 / 12Go / 256 Go / Gris","469.000","Itel mobile","En stock","tunisianet","electronique","1833","3","469.323","smartphones"
"SMARTPHONE ITEL P65 / 12Go / 256 Go / Noir","469.000","Itel mobile","En stock","tunisianet","electronique","1834","3","469.862","smartphones"
"Smartphone Infinix Hot 40i X6528B / 8 Go / 128 Go / Gold","469.000","Infinix","En stock","tunisianet","electronique","1835","3","469.000","smartphones"
"Smartphone OPPO A17K 4 Go / 64Go / BLEU Ciel + Abonnement Offert","475.000","Oppo","En stock","tunisianet","electronique","1836","4","475.000","smartphones"
"Smartphone INFINIX Hot 30i / 8 Go / 128 Go / Bleu","479.000","Infinix","en rupture","tunisianet","electronique","1837","4","479.000","smartphones"
"Smartphone HONOR X6b / 6 Go / 128 Go / Noir","479.000","Honor","En stock","tunisianet","electronique","1838","2","479.000","smartphones"
"SMARTPHONE ITEL P55 8/256G / Gold","479.000","Itel mobile","En stock","tunisianet","electronique","1839","1","479.000","smartphones"
"SMARTPHONE ITEL P55 8/256G / Violet","479.000","Itel mobile","En stock","tunisianet","electronique","1840","4","479.000","smartphones"
"Smartphone HONOR X6b / 6 Go / 128 Go / Violet","479.000","Honor","En stock","tunisianet","electronique","1841","2","479.000","smartphones"
"Smartphone HONOR X6b / 6 Go / 128 Go / Vert","479.000","Honor","En stock","tunisianet","electronique","1842","3","479.000","smartphones"
"SMARTPHONE ITEL P55 8/256G / Bleu","479.000","Itel mobile","En stock","tunisianet","electronique","1843","1","479.000","smartphones"
"Smartphone ZTE V50 DESIGN 4G / 8 Go / 128 Go / Vert","479.000","ZTE","En stock","tunisianet","electronique","1844","2","479.330","smartphones"
"Smartphone ZTE V50 DESIGN 4G / 8 Go / 128 Go / Violet","479.000","ZTE","En stock","tunisianet","electronique","1845","5","479.111","smartphones"
"SMARTPHONE ITEL P55 8/256G / Noir","479.000","Itel mobile","En stock","tunisianet","electronique","1846","3","479.000","smartphones"
"Smartphone Tecno Spark 20 / 8 Go / 256 Go / Bleu","489.000","TECNO","En stock","tunisianet","electronique","1847","4","489.000","smartphones"
"Smartphone Tecno Spark 20 / 8 Go / 256 Go / GOLD","489.000","TECNO","En stock","tunisianet","electronique","1848","3","489.000","smartphones"
"Smartphone Vivo Y36 / 8 Go / 128 Go / Gold Avec Abonnement Offert","499.000","Vivo","En stock","tunisianet","electronique","1849","2","499.000","smartphones"
"Smartphone Oppo A3x / 4 Go / 128 GO / Rouge","499.000","Oppo","En stock","tunisianet","electronique","1850","2","499.370","smartphones"
"Smartphone Oppo A3x / 4 Go / 128 GO / Bleu","499.000","Oppo","En stock","tunisianet","electronique","1851","3","499.132","smartphones"
"Samsung Galaxy A06 / 6 Go / 128 Go / Noir","499.000","Samsung","En stock","tunisianet","electronique","1852","5","499.000","smartphones"
"Smartphone Vivo Y36 / 8 Go / 128 Go / Noir Avec Abonnement Offert","499.000","Vivo","En stock","tunisianet","electronique","1853","3","499.000","smartphones"
"Smartphone Samsung Galaxy A05 / 6 Go / 128 Go / Vert","499.000","Samsung","En stock","tunisianet","electronique","1854","3","499.000","smartphones"
"Smartphone Samsung Galaxy A04s / 4 Go / 128 Go / Rose + CHARGEUR SAMSUNG OFFERT","519.000","Samsung","En stock","tunisianet","electronique","1855","3","519.641","smartphones"
"Smartphone Realme C53 / 6 Go / 128 Go / Gold + Un Abonnement Offert","519.000","realme","En stock","tunisianet","electronique","1856","1","519.499","smartphones"
"Smartphone Samsung Galaxy A05S / 4 Go / 128 Go / Silver","529.000","Samsung","En stock","tunisianet","electronique","1857","3","529.000","smartphones"
"Smartphone Tecno SPARK 30C 4G / 8 Go / 256 Go / Noir Avec Buds Tecno Gratuit","529.000","TECNO","En stock","tunisianet","electronique","1858","3","529.285","smartphones"
"Smartphone Tecno SPARK 30C 4G / 8 Go / 256 Go / Blanc Avec Buds Tecno Gratuit","529.000","TECNO","En stock","tunisianet","electronique","1859","5","529.000","smartphones"
"Smartphone Samsung Galaxy A05S / 4 Go / 128 Go / Noir","529.000","Samsung","En stock","tunisianet","electronique","1860","1","529.116","smartphones"
"Smartphone Samsung Galaxy A05S / 4 Go / 128 Go / Violet","529.000","Samsung","En stock","tunisianet","electronique","1861","3","529.000","smartphones"
"Smartphone Realme C61 / 8 Go / 256 Go / Gold","539.000","realme","En stock","tunisianet","electronique","1862","2","539.000","smartphones"
"Smartphone Realme C61 / 8 Go / 256 Go / Vert","539.000","realme","En stock","tunisianet","electronique","1863","5","539.850","smartphones"
"Smartphone XIAOMI Redmi 14C / 8GO / 256GO / VERT","549.000","Xiaomi","En stock","tunisianet","electronique","1864","4","549.000","smartphones"
"Smartphone XIAOMI Redmi 14C / 8GO / 256GO / Noir","549.000","Xiaomi","En stock","tunisianet","electronique","1865","3","549.000","smartphones"
"Smartphone HONOR X6b / 6 Go / 256 Go / Violet","549.000","Honor","En stock","tunisianet","electronique","1866","4","549.000","smartphones"
"Smartphone HONOR X6b / 6 Go / 256 Go / Noir","549.000","Honor","En stock","tunisianet","electronique","1867","5","549.000","smartphones"
"Smartphone HONOR X6b / 6 Go / 256 Go / Vert","549.000","Honor","En stock","tunisianet","electronique","1868","5","549.554","smartphones"
"Smartphone XIAOMI Redmi 14C / 8GO / 256GO / Violet","549.000","Xiaomi","En stock","tunisianet","electronique","1869","1","549.000","smartphones"
"Smartphone XIAOMI Redmi 14C / 8GO / 256GO / Bleu","549.000","Xiaomi","En stock","tunisianet","electronique","1870","5","549.835","smartphones"
"Smartphone XIAOMI Redmi 13 6Go 128Go - ROSE","579.000","Xiaomi","En stock","tunisianet","electronique","1871","2","579.828","smartphones"
"Smartphone Infinix Hot 50 / 8 Go / 256 Go / Vert","579.000","Infinix","En stock","tunisianet","electronique","1872","4","579.114","smartphones"
"Smartphone Infinix Hot 50 / 8 Go / 256 Go / Gris","579.000","Infinix","En stock","tunisianet","electronique","1873","4","579.000","smartphones"
"Smartphone XIAOMI Redmi 13 6Go 128Go - Noir","579.000","Xiaomi","En stock","tunisianet","electronique","1874","2","579.752","smartphones"
"Smartphone XIAOMI Redmi 13 6Go 128Go - Bleu","579.000","Xiaomi","En stock","tunisianet","electronique","1875","3","579.000","smartphones"
"Smartphone Infinix Hot 50 / 8 Go / 256 Go / Noir","579.000","Infinix","En stock","tunisianet","electronique","1876","3","579.000","smartphones"
"Smartphone XIAOMI Redmi 13 6Go 128Go - GOLD","579.000","Xiaomi","En stock","tunisianet","electronique","1877","5","579.000","smartphones"
"Smartphone Itel S24 / 8 Go /256 GO / NOIR + ÉCOUTEURS ITEL T1 NEO OFFERTS","592.000","Itel mobile","En stock","tunisianet","electronique","1878","3","592.000","smartphones"
